[0.953066, 0.953332, 0.954315, 0.954757, 0.951096, 0.956958, 0.955408, 0.953222]
[0.951793, 0.953819, 0.95447, 0.952697, 0.953429, 0.9568, 0.95216, 0.952537]
[0.952957, 0.952552, 0.952881, 0.951985, 0.952217, 0.955808, 0.953293, 0.952515]
[0.951404, 0.952546, 0.952116, 0.951719, 0.953536, 0.953026, 0.951566, 0.95095]
[0.951788, 0.951924, 0.951447, 0.949527, 0.952108, 0.955175, 0.952095, 0.951117]
[0.952751, 0.951937, 0.949883, 0.949522, 0.95212, 0.953752, 0.952439, 0.951244]
[0.952309, 0.951937, 0.950671, 0.950016, 0.951192, 0.954965, 0.951085, 0.950908]
[0.952351, 0.951483, 0.951279, 0.951089, 0.950948, 0.954921, 0.951058, 0.950445]
[0.951503, 0.951567, 0.950344, 0.94917, 0.950781, 0.954038, 0.949349, 0.949767]
[0.9506, 0.950837, 0.950665, 0.948493, 0.950746, 0.953441, 0.950572, 0.95058]
[0.95002, 0.950681, 0.951186, 0.950655, 0.949559, 0.951097, 0.949399, 0.9506]
[0.947866, 0.949833, 0.95068, 0.94944, 0.949128, 0.951125, 0.948571, 0.950201]
[0.948632, 0.946793, 0.948334, 0.947976, 0.947799, 0.948869, 0.948459, 0.948075]
[0.948577, 0.946967, 0.948543, 0.946907, 0.948104, 0.950028, 0.950207, 0.948172]
[0.946992, 0.947251, 0.949503, 0.94782, 0.947178, 0.950519, 0.950266, 0.947196]
[0.946103, 0.946577, 0.949285, 0.946535, 0.947112, 0.948085, 0.948902, 0.947996]
[0.947367, 0.945578, 0.948389, 0.945669, 0.945053, 0.947729, 0.949627, 0.947431]
[0.947455, 0.945298, 0.947869, 0.945266, 0.944296, 0.947395, 0.948539, 0.946143]
[0.94768, 0.944295, 0.946701, 0.945663, 0.944331, 0.946383, 0.947966, 0.946217]
[0.947715, 0.943818, 0.94662, 0.944885, 0.945404, 0.946436, 0.947915, 0.945788]
[0.947397, 0.943868, 0.946198, 0.944471, 0.945439, 0.946188, 0.947686, 0.945453]
[0.945439, 0.943202, 0.945134, 0.943328, 0.945456, 0.943685, 0.94611, 0.945131]
[0.94508, 0.943979, 0.943981, 0.943573, 0.944011, 0.942906, 0.945797, 0.944306]
[0.944517, 0.944588, 0.943743, 0.942325, 0.94418, 0.943779, 0.944877, 0.944698]
[0.944738, 0.944949, 0.944723, 0.941511, 0.942735, 0.942128, 0.944602, 0.945126]
[0.943341, 0.943496, 0.944956, 0.94336, 0.944441, 0.943997, 0.944613, 0.945396]
