[0.8619, 0.860967, 0.863329, 0.866649, 0.868334, 0.866808, 0.862921, 0.860719]
[0.86075, 0.859852, 0.862236, 0.865559, 0.867215, 0.865662, 0.861771, 0.8596]
[0.859989, 0.859077, 0.861457, 0.864778, 0.866439, 0.864892, 0.861003, 0.85882]
[0.858995, 0.858117, 0.860506, 0.863797, 0.865418, 0.863854, 0.859996, 0.857851]
[0.857791, 0.856977, 0.859375, 0.862626, 0.864168, 0.862581, 0.858771, 0.856697]
[0.856661, 0.85589, 0.858307, 0.861526, 0.863016, 0.861405, 0.857622, 0.85559]
[0.855638, 0.854883, 0.857304, 0.860519, 0.861986, 0.860356, 0.856583, 0.854577]
[0.854614, 0.853855, 0.856277, 0.859484, 0.860957, 0.859331, 0.855558, 0.853546]
[0.853508, 0.852772, 0.8552, 0.858408, 0.85986, 0.858218, 0.854443, 0.852447]
[0.852521, 0.851756, 0.854181, 0.857402, 0.858881, 0.857242, 0.853463, 0.851441]
[0.851448, 0.850659, 0.853069, 0.856308, 0.857805, 0.856193, 0.852401, 0.850352]
[0.850254, 0.849478, 0.8519, 0.855142, 0.856646, 0.855016, 0.851214, 0.849172]
[0.849318, 0.848482, 0.850879, 0.854152, 0.85571, 0.854113, 0.850289, 0.848185]
[0.848398, 0.847506, 0.849878, 0.853168, 0.85478, 0.853222, 0.849378, 0.847225]
[0.84742, 0.846494, 0.848847, 0.852141, 0.853784, 0.852262, 0.848413, 0.846231]
[0.846322, 0.845406, 0.847755, 0.85105, 0.852682, 0.851162, 0.847321, 0.845151]
[0.845237, 0.844315, 0.846652, 0.849934, 0.851578, 0.85007, 0.846244, 0.844067]
[0.844084, 0.8432, 0.845551, 0.848813, 0.850412, 0.848888, 0.845083, 0.842943]
[0.843042, 0.842156, 0.844492, 0.847738, 0.849336, 0.847829, 0.844041, 0.841897]
[0.841908, 0.841066, 0.843415, 0.846636, 0.848189, 0.846652, 0.842889, 0.840801]
[0.840818, 0.839986, 0.842332, 0.845527, 0.847059, 0.845525, 0.841786, 0.839716]
